SampleIndex,Timestamp,Ax,Ay,Az,Gx,Gy,Gz,RMS,Pitch,Roll,StepCount
300,1768267294,272,8,8072,104,87,-31,138.01,0.11,-2.08,1
301,1768267294,286,0,7974,100,83,-29,138.01,0.11,-2.1,1
302,1768267294,282,-20,8006,97,80,-28,138.01,0.08,-2.1,1
303,1768267294,288,-10,7990,97,82,-27,142.74,0.08,-2.11,1
304,1768267294,278,22,7956,105,82,-27,142.74,0.12,-2.11,1
305,1768267294,288,22,7954,103,85,-31,142.74,0.15,-2.12,1
306,1768267294,264,-28,7938,94,82,-28,142.74,0.1,-2.1,1
307,1768267294,272,-10,8014,102,83,-29,142.74,0.09,-2.09,1
308,1768267294,260,2,8016,107,85,-22,142.74,0.1,-2.06,1
309,1768267294,288,-16,7944,94,83,-25,142.74,0.08,-2.08,1
310,1768267294,266,-22,7948,96,77,-27,142.74,0.05,-2.07,1
311,1768267294,280,-24,7954,97,81,-27,142.74,0.03,-2.08,1
312,1768267294,264,-2,8028,103,84,-29,142.74,0.05,-2.06,1
313,1768267294,252,-10,7984,102,78,-23,142.74,0.05,-2.02,1
314,1768267294,296,-26,7974,101,78,-25,142.74,0.02,-2.06,1
315,1768267294,300,8,8046,99,80,-25,142.74,0.05,-2.1,1
316,1768267294,224,12,8026,99,81,-25,142.74,0.08,-2.02,1
317,1768267294,260,-22,7962,102,81,-27,142.74,0.06,-2.01,1
318,1768267294,282,28,7996,101,79,-26,142.74,0.11,-2.03,1
319,1768267294,276,-24,8004,103,78,-23,142.74,0.08,-2.03,1
320,1768267294,290,-20,8032,103,77,-29,142.74,0.06,-2.06,1
321,1768267295,272,-26,8044,106,85,-29,142.74,0.03,-2.05,1
322,1768267295,270,-12,8012,101,84,-27,142.74,0.03,-2.05,1
323,1768267295,306,-16,7936,100,79,-28,142.74,0.03,-2.1,1
324,1768267295,270,2,8024,101,81,-29,142.74,0.05,-2.08,1
325,1768267295,284,-20,8000,103,82,-29,142.74,0.03,-2.09,1
326,1768267295,296,-54,7992,96,81,-21,142.74,-0.02,-2.12,1
327,1768267295,292,-40,7940,101,85,-25,142.74,-0.05,-2.13,1
328,1768267295,290,-2,8006,103,82,-25,129.8,-0.01,-2.14,1
329,1768267295,262,36,7996,97,77,-26,129.8,0.06,-2.11,1
330,1768267295,214,14,8026,103,79,-24,129.8,0.09,-2.01,1
331,1768267295,270,-24,7968,96,88,-25,129.8,0.06,-2.02,1
332,1768267295,296,-14,8014,97,80,-24,129.8,0.05,-2.05,1
333,1768267295,314,8,8016,103,86,-27,129.8,0.08,-2.11,1
